rsuIP,ode_timeStamp,Msgcount,TemporaryID,DSecond,Lat,Lon,Elevation,Speed,Heading
10.11.81.22,2022-10-27 12:52:21.536197,8,786BDA84,21417,39.5993855,-105.0912632,1677.4,23.06,0.3
10.11.81.22,2022-10-27 12:52:21.545249,9,786BDA84,21417,39.5993855,-105.0912632,1677.4,23.06,0.3
10.11.81.22,2022-10-27 12:52:21.732605,10,786BDA84,21517,39.5994061,-105.0912631,1677.4,22.98,0.2
10.11.81.22,2022-10-27 12:52:21.832273,11,786BDA84,21618,39.5994272,-105.091263,1677.3,23.08,0.2
10.11.81.22,2022-10-27 12:52:21.938581,12,786BDA84,21718,39.5994477,-105.091263,1677.3,22.96,0.1
10.11.81.22,2022-10-27 12:52:22.037518,13,786BDA84,21816,39.5994681,-105.0912628,1677.3,23.0,0.3
10.11.81.22,2022-10-27 12:52:22.136907,14,786BDA84,21917,39.5994891,-105.0912628,1677.3,23.06,0.2
10.11.81.22,2022-10-27 12:52:22.146834,15,786BDA84,22015,39.5995094,-105.0912628,1677.3,22.98,0.1
10.11.81.22,2022-10-27 12:52:22.247394,16,786BDA84,22117,39.5995306,-105.0912627,1677.3,23.08,0.1
10.11.81.22,2022-10-27 12:52:22.361925,17,786BDA84,22218,39.5995515,-105.0912627,1677.3,22.98,0.0
10.11.81.22,2022-10-27 12:52:22.447582,18,786BDA84,22316,39.5995719,-105.0912627,1677.3,23.08,0.0
10.11.81.22,2022-10-27 12:52:22.553959,19,786BDA84,22416,39.5995927,-105.0912628,1677.3,23.08,359.9
10.11.81.22,2022-10-27 12:52:22.654195,20,786BDA84,22517,39.5996136,-105.0912627,1677.3,23.0,0.1
10.11.81.22,2022-10-27 12:52:22.747450,21,786BDA84,22617,39.5996343,-105.0912627,1677.3,23.02,0.0
10.11.81.22,2022-10-27 12:52:22.853672,22,786BDA84,22717,39.5996551,-105.0912626,1677.3,23.08,0.1
10.11.81.22,2022-10-27 12:52:22.946398,23,786BDA84,22816,39.5996757,-105.0912626,1677.3,23.04,0.1
10.11.81.22,2022-10-27 12:52:23.047268,24,786BDA84,22917,39.5996965,-105.0912624,1677.2,22.96,0.2
10.11.81.22,2022-10-27 12:52:23.153769,25,786BDA84,23015,39.599717,-105.0912624,1677.2,23.04,359.9
10.11.81.22,2022-10-27 12:52:23.247195,26,786BDA84,23118,39.5997383,-105.0912623,1677.2,23.02,0.1
10.11.81.22,2022-10-27 12:52:23.364870,27,786BDA84,23218,39.599759,-105.0912623,1677.2,23.0,0.1
10.11.81.22,2022-10-27 12:52:23.454297,28,786BDA84,23317,39.5997796,-105.0912623,1677.2,23.06,0.0
10.11.81.22,2022-10-27 12:52:23.547772,29,786BDA84,23417,39.5998004,-105.0912623,1677.2,23.06,0.0
10.11.81.22,2022-10-27 12:52:23.653800,30,786BDA84,23516,39.5998208,-105.0912621,1677.2,23.0,0.2
10.11.81.22,2022-10-27 12:52:23.754130,31,786BDA84,23618,39.599842,-105.0912621,1677.2,23.02,0.0
10.11.81.22,2022-10-27 12:52:23.854183,32,786BDA84,23718,39.5998628,-105.0912621,1677.2,23.06,0.1
10.11.81.22,2022-10-27 12:52:23.954451,33,786BDA84,23818,39.5998835,-105.0912619,1677.2,23.02,0.2
10.11.81.22,2022-10-27 12:52:24.062062,34,786BDA84,23916,39.5999037,-105.0912619,1677.1,22.94,0.1
10.11.81.22,2022-10-27 12:52:24.147701,35,786BDA84,24015,39.5999243,-105.0912616,1677.1,22.98,0.2
10.11.81.22,2022-10-27 12:52:24.248048,36,786BDA84,24117,39.5999454,-105.0912616,1677.1,22.98,0.1
10.11.81.22,2022-10-27 12:52:24.347536,37,786BDA84,24217,39.599966,-105.0912615,1677.1,22.9,0.2
10.11.81.22,2022-10-27 12:52:24.453802,38,786BDA84,24317,39.5999868,-105.0912615,1677.1,23.0,0.1
10.11.81.22,2022-10-27 12:52:24.547942,39,786BDA84,24418,39.6000077,-105.0912614,1677.1,23.0,0.1
10.11.81.22,2022-10-27 12:52:24.647060,40,786BDA84,24517,39.6000282,-105.0912612,1677.1,22.98,0.3
10.11.81.22,2022-10-27 12:52:24.747680,41,786BDA84,24617,39.6000489,-105.0912612,1677.1,22.98,0.2
10.11.81.22,2022-10-27 12:52:24.854337,42,786BDA84,24717,39.6000695,-105.091261,1677.1,22.94,0.3
10.11.81.22,2022-10-27 12:52:24.946611,43,786BDA84,24816,39.6000901,-105.0912609,1677.1,23.0,0.3
10.11.81.22,2022-10-27 12:52:25.047613,44,786BDA84,24918,39.6001112,-105.0912608,1677.1,22.98,0.2
10.11.81.22,2022-10-27 12:52:25.156051,45,786BDA84,25014,39.6001312,-105.0912606,1677.1,22.94,0.2
10.11.81.22,2022-10-27 12:52:25.248034,46,786BDA84,25116,39.6001524,-105.0912604,1677.1,23.0,0.4
10.11.81.22,2022-10-27 12:52:25.354243,47,786BDA84,25217,39.6001731,-105.0912602,1677.1,22.92,0.4
10.11.81.22,2022-10-27 12:52:25.454068,48,786BDA84,25316,39.6001936,-105.0912601,1677.1,22.9,0.3
10.11.81.22,2022-10-27 12:52:25.454602,49,786BDA84,25316,39.6001936,-105.0912601,1677.1,22.9,0.3
10.11.81.22,2022-10-27 12:52:25.547636,50,786BDA84,25417,39.6002145,-105.0912598,1677.1,22.96,0.4
10.11.81.22,2022-10-27 12:52:25.647391,51,786BDA84,25515,39.6002346,-105.0912596,1677.1,22.86,0.5
10.11.81.22,2022-10-27 12:52:25.730837,52,786BDA84,25617,39.6002558,-105.0912595,1677.1,23.0,0.4
10.11.81.22,2022-10-27 12:52:25.828569,53,786BDA84,25718,39.6002766,-105.0912592,1677.1,22.9,0.5
10.11.81.22,2022-10-27 12:52:25.929148,54,786BDA84,25818,39.6002975,-105.0912591,1677.1,23.04,0.4
10.11.81.22,2022-10-27 12:52:26.036850,55,786BDA84,25917,39.600318,-105.0912589,1677.0,23.02,0.3
10.11.81.22,2022-10-27 12:52:26.129422,56,786BDA84,26014,39.600338,-105.0912589,1677.1,22.96,0.3
10.11.81.22,2022-10-27 12:52:26.236026,57,786BDA84,26117,39.6003594,-105.0912589,1677.0,23.04,0.2
10.11.81.22,2022-10-27 12:52:26.328925,58,786BDA84,26216,39.6003797,-105.0912587,1677.0,22.88,0.3
10.11.81.22,2022-10-27 12:52:26.429517,59,786BDA84,26316,39.6004005,-105.0912587,1677.0,23.02,0.2
10.11.81.22,2022-10-27 12:52:26.529371,60,786BDA84,26418,39.6004216,-105.0912586,1677.0,22.98,0.2
10.11.81.22,2022-10-27 12:52:26.629387,61,786BDA84,26518,39.6004422,-105.0912585,1677.1,22.94,0.3
10.11.81.22,2022-10-27 12:52:26.729877,62,786BDA84,26617,39.6004628,-105.0912586,1677.1,23.02,0.0
10.11.81.22,2022-10-27 12:52:26.829811,63,786BDA84,26717,39.6004834,-105.0912584,1677.0,22.94,0.2
10.11.81.22,2022-10-27 12:52:26.929840,64,786BDA84,26818,39.6005043,-105.0912585,1677.0,22.92,0.0
10.11.81.22,2022-10-27 12:52:27.031025,65,786BDA84,26917,39.6005248,-105.0912585,1677.0,22.96,0.0
10.11.81.22,2022-10-27 12:52:27.128885,66,786BDA84,27015,39.6005452,-105.0912586,1677.1,22.98,0.0
10.11.81.22,2022-10-27 12:52:27.138160,67,786BDA84,27015,39.6005452,-105.0912586,1677.1,22.98,0.0
10.11.81.22,2022-10-27 12:52:27.239577,68,786BDA84,27118,39.6005664,-105.0912587,1677.1,22.94,359.9
10.11.81.22,2022-10-27 12:52:27.340650,69,786BDA84,27217,39.6005869,-105.0912586,1677.0,22.94,0.0
10.11.81.22,2022-10-27 12:52:27.436746,70,786BDA84,27318,39.6006077,-105.0912586,1677.0,22.86,0.0
10.11.81.22,2022-10-27 12:52:27.539840,71,786BDA84,27417,39.6006282,-105.0912585,1677.0,22.96,0.1
10.11.81.22,2022-10-27 12:52:27.650415,72,786BDA84,27517,39.6006488,-105.0912585,1677.0,22.9,0.1
10.11.81.22,2022-10-27 12:52:27.736433,73,786BDA84,27616,39.6006693,-105.0912585,1677.0,22.92,0.0
10.11.81.22,2022-10-27 12:52:27.835632,74,786BDA84,27718,39.6006902,-105.0912583,1677.0,22.86,0.2
10.11.81.22,2022-10-27 12:52:27.938387,75,786BDA84,27817,39.6007106,-105.0912584,1677.0,22.86,0.0
10.11.81.22,2022-10-27 12:52:28.035886,76,786BDA84,27917,39.6007312,-105.0912583,1677.0,22.84,0.1
10.11.81.22,2022-10-27 12:52:28.143719,77,786BDA84,28014,39.6007512,-105.0912581,1677.0,22.86,0.1
10.11.81.22,2022-10-27 12:52:28.250175,78,786BDA84,28014,39.6007512,-105.0912581,1677.0,22.86,0.1
10.11.81.22,2022-10-27 12:52:28.336094,79,786BDA84,28118,39.6007728,-105.0912581,1677.0,22.92,0.1
10.11.81.22,2022-10-27 12:52:28.354717,80,786BDA84,28218,39.6007932,-105.091258,1677.0,22.8,0.2
10.11.81.22,2022-10-27 12:52:28.536631,81,786BDA84,28317,39.6008136,-105.091258,1677.0,22.82,0.1
10.11.81.22,2022-10-27 12:52:28.547717,82,786BDA84,28417,39.6008341,-105.0912579,1677.0,22.8,0.2
10.11.81.22,2022-10-27 12:52:28.636194,83,786BDA84,28517,39.6008546,-105.0912579,1677.0,22.76,0.0
10.11.81.22,2022-10-27 12:52:28.737354,84,786BDA84,28618,39.6008753,-105.0912579,1677.0,22.76,0.0
10.11.81.22,2022-10-27 12:52:28.836357,85,786BDA84,28716,39.6008953,-105.0912578,1677.0,22.72,0.2
10.11.81.22,2022-10-27 12:52:28.941889,86,786BDA84,28817,39.600916,-105.0912579,1677.0,22.74,359.9
10.11.81.22,2022-10-27 12:52:29.050219,87,786BDA84,28916,39.6009363,-105.091258,1677.0,22.72,359.8
10.11.81.22,2022-10-27 12:52:29.137893,88,786BDA84,29016,39.6009568,-105.0912578,1676.9,22.7,0.1
10.11.81.22,2022-10-27 12:52:29.236300,89,786BDA84,29119,39.6009779,-105.0912578,1676.9,22.68,0.0
10.11.81.22,2022-10-27 12:52:29.335770,90,786BDA84,29217,39.6009977,-105.091258,1676.9,22.56,359.8
10.11.81.22,2022-10-27 12:52:29.437669,91,786BDA84,29317,39.6010181,-105.0912578,1676.9,22.6,0.1
10.11.81.22,2022-10-27 12:52:29.547864,92,786BDA84,29416,39.6010383,-105.0912579,1676.9,22.6,0.0
10.11.81.22,2022-10-27 12:52:29.635760,93,786BDA84,29518,39.601059,-105.0912579,1676.9,22.54,359.9
10.11.81.22,2022-10-27 12:52:29.736931,94,786BDA84,29617,39.6010791,-105.0912579,1676.9,22.56,0.0
10.11.81.22,2022-10-27 12:52:29.835835,95,786BDA84,29717,39.6010993,-105.0912579,1676.9,22.46,0.1
10.11.81.22,2022-10-27 12:52:29.936743,96,786BDA84,29816,39.6011193,-105.091258,1676.9,22.42,359.9
10.11.81.22,2022-10-27 12:52:29.947274,97,786BDA84,29816,39.6011193,-105.091258,1676.9,22.42,359.9
10.11.81.22,2022-10-27 12:52:30.036113,98,786BDA84,29917,39.6011397,-105.0912579,1676.9,22.44,0.0
10.11.81.22,2022-10-27 12:52:30.135638,99,786BDA84,30016,39.6011598,-105.0912577,1676.9,22.44,0.2
10.11.81.22,2022-10-27 12:52:30.236745,100,786BDA84,30118,39.6011803,-105.0912576,1676.9,22.34,0.2
10.11.81.22,2022-10-27 12:52:30.345250,101,786BDA84,30217,39.6012003,-105.0912576,1676.9,22.34,0.1
10.11.81.22,2022-10-27 12:52:30.435910,102,786BDA84,30318,39.6012206,-105.0912574,1676.8,22.3,0.2
10.11.81.22,2022-10-27 12:52:30.536208,103,786BDA84,30418,39.6012405,-105.0912573,1676.8,22.18,0.2
10.11.81.22,2022-10-27 12:52:30.636079,104,786BDA84,30516,39.6012601,-105.0912572,1676.8,22.22,0.2
10.11.81.22,2022-10-27 12:52:30.736623,105,786BDA84,30617,39.6012803,-105.0912571,1676.8,22.2,0.2
10.11.81.22,2022-10-27 12:52:30.791445,106,786BDA84,30717,39.6013003,-105.091257,1676.8,22.2,0.3
10.11.81.22,2022-10-27 12:52:30.903252,107,786BDA84,30818,39.6013203,-105.0912569,1676.8,22.06,0.2
10.11.81.22,2022-10-27 12:52:31.103206,108,786BDA84,30918,39.6013403,-105.0912567,1676.8,22.08,0.3
10.11.81.22,2022-10-27 12:52:31.103741,109,786BDA84,31014,39.6013594,-105.0912566,1676.8,22.06,0.3
10.11.81.22,2022-10-27 12:52:31.205393,110,786BDA84,31117,39.6013797,-105.0912565,1676.8,21.92,0.2
10.11.81.22,2022-10-27 12:52:31.291260,111,786BDA84,31216,39.6013994,-105.0912564,1676.8,22.0,0.3
10.11.81.22,2022-10-27 12:52:31.406790,112,786BDA84,31318,39.6014196,-105.0912562,1676.8,21.96,0.3
10.11.81.22,2022-10-27 12:52:31.507728,113,786BDA84,31417,39.601439,-105.0912562,1676.8,21.82,0.3
10.11.81.22,2022-10-27 12:52:31.591240,114,786BDA84,31517,39.6014586,-105.091256,1676.7,21.74,0.4
10.11.81.22,2022-10-27 12:52:31.690971,115,786BDA84,31517,39.6014586,-105.091256,1676.7,21.74,0.4
10.11.81.22,2022-10-27 12:52:31.791372,116,786BDA84,31617,39.6014783,-105.0912559,1676.7,21.84,0.3
10.11.81.22,2022-10-27 12:52:31.896062,117,786BDA84,31717,39.6014979,-105.0912559,1676.7,21.8,0.1
10.11.81.22,2022-10-27 12:52:32.006396,118,786BDA84,31817,39.6015175,-105.0912556,1676.7,21.72,0.4
10.11.81.22,2022-10-27 12:52:32.106188,119,786BDA84,31917,39.6015371,-105.0912557,1676.7,21.76,0.1
10.11.81.22,2022-10-27 12:52:32.106599,120,786BDA84,32016,39.6015565,-105.0912555,1676.7,21.7,0.1
10.11.81.22,2022-10-27 12:52:32.190959,121,786BDA84,32117,39.6015763,-105.0912555,1676.7,21.66,0.1
10.11.81.22,2022-10-27 12:52:32.291644,122,786BDA84,32218,39.6015959,-105.0912554,1676.7,21.56,0.1
10.11.81.22,2022-10-27 12:52:32.391183,123,786BDA84,32318,39.6016154,-105.0912553,1676.7,21.6,0.2
10.11.81.22,2022-10-27 12:52:32.492505,124,786BDA84,32418,39.6016347,-105.0912552,1676.7,21.48,0.2
10.11.81.22,2022-10-27 12:52:32.591636,125,786BDA84,32518,39.601654,-105.0912552,1676.7,21.46,0.1
10.11.81.22,2022-10-27 12:52:32.691566,126,786BDA84,32617,39.6016732,-105.0912552,1676.7,21.48,0.1
10.11.81.22,2022-10-27 12:52:32.794702,127,786BDA84,32717,39.6016926,-105.091255,1676.7,21.44,0.3
10.11.81.22,2022-10-27 12:52:32.906491,0,786BDA84,32717,39.6016926,-105.091255,1676.7,21.44,0.3
10.11.81.22,2022-10-27 12:52:33.006901,1,786BDA84,32818,39.601712,-105.091255,1676.7,21.36,0.1
10.11.81.22,2022-10-27 12:52:33.106923,2,786BDA84,32917,39.6017311,-105.0912549,1676.7,21.36,0.1
10.11.81.22,2022-10-27 12:52:33.107591,3,786BDA84,33015,39.6017498,-105.0912548,1676.7,21.34,0.4
10.11.81.22,2022-10-27 12:52:33.191100,4,786BDA84,33117,39.6017694,-105.0912548,1676.7,21.28,0.1
10.11.81.22,2022-10-27 12:52:33.291987,5,786BDA84,33217,39.6017886,-105.0912546,1676.7,21.28,0.3
10.11.81.22,2022-10-27 12:52:33.392140,6,786BDA84,33317,39.6018077,-105.0912544,1676.7,21.24,0.4
10.11.81.22,2022-10-27 12:52:33.492275,7,786BDA84,33417,39.6018267,-105.0912545,1676.7,21.1,0.0
10.11.81.22,2022-10-27 12:52:33.591841,8,786BDA84,33516,39.6018456,-105.0912544,1676.6,21.1,0.2
10.11.81.22,2022-10-27 12:52:33.692730,9,786BDA84,33618,39.6018649,-105.0912542,1676.6,21.04,0.3
10.11.81.22,2022-10-27 12:52:33.806596,10,786BDA84,33618,39.6018649,-105.0912542,1676.6,21.04,0.3
10.11.81.22,2022-10-27 12:52:33.893223,11,786BDA84,33717,39.6018838,-105.0912542,1676.6,21.12,0.1
10.11.81.22,2022-10-27 12:52:33.990608,12,786BDA84,33816,39.6019026,-105.0912542,1676.6,21.1,0.1
10.11.81.22,2022-10-27 12:52:34.105913,13,786BDA84,33917,39.6019217,-105.0912542,1676.7,21.0,0.1
10.11.81.22,2022-10-27 12:52:34.129787,14,786BDA84,34014,39.6019401,-105.0912542,1676.6,21.04,0.0
10.11.81.22,2022-10-27 12:52:34.228980,15,786BDA84,34119,39.6019599,-105.0912541,1676.6,20.96,0.1
10.11.81.22,2022-10-27 12:52:34.330350,16,786BDA84,34217,39.6019782,-105.091254,1676.6,20.84,0.2
10.11.81.22,2022-10-27 12:52:34.429224,17,786BDA84,34316,39.6019969,-105.091254,1676.6,20.88,0.1
10.11.81.22,2022-10-27 12:52:34.529227,18,786BDA84,34418,39.602016,-105.0912539,1676.6,20.78,0.1
10.11.81.22,2022-10-27 12:52:34.529784,19,786BDA84,34418,39.602016,-105.0912539,1676.6,20.78,0.1
10.11.81.22,2022-10-27 12:52:34.643366,20,786BDA84,34518,39.6020348,-105.091254,1676.6,20.78,0.0
10.11.81.22,2022-10-27 12:52:34.729211,21,786BDA84,34617,39.6020534,-105.091254,1676.6,20.84,359.9
10.11.81.22,2022-10-27 12:52:34.828789,22,786BDA84,34717,39.602072,-105.091254,1676.6,20.68,0.1
10.11.81.22,2022-10-27 12:52:34.929383,23,786BDA84,34816,39.6020904,-105.0912539,1676.6,20.64,0.1
10.11.81.22,2022-10-27 12:52:35.036942,24,786BDA84,34917,39.6021093,-105.0912539,1676.6,20.7,0.0
10.11.81.22,2022-10-27 12:52:35.129513,25,786BDA84,35015,39.6021277,-105.0912536,1676.6,20.7,0.2
10.11.81.22,2022-10-27 12:52:35.229510,26,786BDA84,35116,39.6021465,-105.0912536,1676.6,20.62,0.1
10.11.81.22,2022-10-27 12:52:35.329880,27,786BDA84,35217,39.6021652,-105.0912537,1676.5,20.62,0.0
10.11.81.22,2022-10-27 12:52:35.330189,28,786BDA84,35217,39.6021652,-105.0912537,1676.5,20.62,0.0
10.11.81.22,2022-10-27 12:52:35.429751,29,786BDA84,35317,39.6021838,-105.0912535,1676.5,20.62,0.2
10.11.81.22,2022-10-27 12:52:35.529603,30,786BDA84,35416,39.6022022,-105.0912535,1676.5,20.56,0.1
10.11.81.22,2022-10-27 12:52:35.642077,31,786BDA84,35517,39.6022208,-105.0912536,1676.5,20.48,359.9
10.11.81.22,2022-10-27 12:52:35.729403,32,786BDA84,35617,39.6022394,-105.0912537,1676.5,20.56,359.9
10.11.81.22,2022-10-27 12:52:35.828928,33,786BDA84,35716,39.6022576,-105.0912536,1676.5,20.46,0.1
10.11.81.22,2022-10-27 12:52:35.930673,34,786BDA84,35817,39.6022761,-105.0912536,1676.5,20.42,0.1
10.11.81.22,2022-10-27 12:52:36.029398,35,786BDA84,35918,39.6022947,-105.0912535,1676.5,20.42,0.0
10.11.81.22,2022-10-27 12:52:36.129024,36,786BDA84,36014,39.6023125,-105.0912535,1676.5,20.44,0.2
10.11.81.22,2022-10-27 12:52:36.236117,37,786BDA84,36118,39.6023317,-105.0912537,1676.5,20.5,359.8
10.11.81.22,2022-10-27 12:52:36.328964,38,786BDA84,36218,39.60235,-105.0912535,1676.5,20.38,0.1
10.11.81.22,2022-10-27 12:52:36.429544,39,786BDA84,36317,39.6023681,-105.0912536,1676.5,20.3,0.0
10.11.81.22,2022-10-27 12:52:36.529902,40,786BDA84,36417,39.6023864,-105.0912536,1676.4,20.3,359.9
10.11.81.22,2022-10-27 12:52:36.530633,41,786BDA84,36417,39.6023864,-105.0912536,1676.4,20.3,359.9
10.11.81.22,2022-10-27 12:52:36.628728,42,786BDA84,36516,39.6024045,-105.0912535,1676.4,20.26,0.1
10.11.81.22,2022-10-27 12:52:36.743709,43,786BDA84,36618,39.6024233,-105.0912536,1676.5,20.34,359.8
10.11.81.22,2022-10-27 12:52:36.828929,44,786BDA84,36717,39.6024413,-105.0912536,1676.4,20.22,359.9
10.11.81.22,2022-10-27 12:52:36.929493,45,786BDA84,36817,39.6024595,-105.0912535,1676.4,20.2,0.2
10.11.81.22,2022-10-27 12:52:37.029042,46,786BDA84,36917,39.6024778,-105.0912535,1676.4,20.24,0.0
10.11.81.22,2022-10-27 12:52:37.130741,47,786BDA84,37014,39.6024955,-105.0912534,1676.4,20.18,0.1
10.11.81.22,2022-10-27 12:52:37.229945,48,786BDA84,37118,39.6025142,-105.0912532,1676.4,20.1,0.2
10.11.81.22,2022-10-27 12:52:37.329224,49,786BDA84,37216,39.602532,-105.0912532,1676.4,20.12,0.1
10.11.81.22,2022-10-27 12:52:37.426633,50,786BDA84,37317,39.6025504,-105.0912532,1676.4,20.14,0.1
10.11.81.22,2022-10-27 12:52:37.527314,51,786BDA84,37416,39.6025683,-105.0912532,1676.4,20.1,0.1
10.11.81.22,2022-10-27 12:52:37.627121,52,786BDA84,37518,39.6025868,-105.091253,1676.4,20.06,0.2
10.11.81.22,2022-10-27 12:52:37.727681,53,786BDA84,37618,39.6026049,-105.091253,1676.4,20.08,0.1
10.11.81.22,2022-10-27 12:52:37.832108,54,786BDA84,37717,39.6026227,-105.0912529,1676.4,20.0,0.2
10.11.81.22,2022-10-27 12:52:37.926788,55,786BDA84,37816,39.6026406,-105.0912529,1676.4,20.02,0.1
10.11.81.22,2022-10-27 12:52:38.027443,56,786BDA84,37917,39.6026588,-105.0912528,1676.4,20.02,0.1
10.11.81.22,2022-10-27 12:52:38.127224,57,786BDA84,38015,39.6026764,-105.0912527,1676.4,19.98,0.3
10.11.81.22,2022-10-27 12:52:38.227617,58,786BDA84,38118,39.6026949,-105.0912527,1676.4,19.92,0.2
10.11.81.22,2022-10-27 12:52:38.335900,59,786BDA84,38217,39.6027127,-105.0912525,1676.4,19.9,0.3
10.11.81.22,2022-10-27 12:52:38.426631,60,786BDA84,38217,39.6027127,-105.0912525,1676.4,19.9,0.3
10.11.81.22,2022-10-27 12:52:38.527403,61,786BDA84,38318,39.6027308,-105.0912523,1676.4,19.92,0.3
10.11.81.22,2022-10-27 12:52:38.626951,62,786BDA84,38418,39.6027486,-105.0912522,1676.4,19.84,0.3
10.11.81.22,2022-10-27 12:52:38.727363,63,786BDA84,38517,39.6027663,-105.0912521,1676.4,19.8,0.3
10.11.81.22,2022-10-27 12:52:38.830208,64,786BDA84,38616,39.602784,-105.091252,1676.4,19.8,0.3
10.11.81.22,2022-10-27 12:52:38.830348,65,786BDA84,38717,39.6028021,-105.091252,1676.4,19.88,0.1
10.11.81.22,2022-10-27 12:52:38.926766,66,786BDA84,38817,39.6028199,-105.0912519,1676.4,19.82,0.3
10.11.81.22,2022-10-27 12:52:39.027599,67,786BDA84,38918,39.6028379,-105.0912518,1676.4,19.76,0.2
10.11.81.22,2022-10-27 12:52:39.127001,68,786BDA84,39016,39.6028555,-105.0912518,1676.4,19.76,0.3
10.11.81.22,2022-10-27 12:52:39.229602,69,786BDA84,39118,39.6028737,-105.0912517,1676.4,19.76,0.2
10.11.81.22,2022-10-27 12:52:39.327265,70,786BDA84,39218,39.6028914,-105.0912516,1676.4,19.7,0.2
10.11.81.22,2022-10-27 12:52:39.426927,71,786BDA84,39318,39.602909,-105.0912514,1676.4,19.64,0.4
10.11.81.22,2022-10-27 12:52:39.526440,72,786BDA84,39416,39.6029265,-105.0912514,1676.4,19.68,0.2
10.11.81.22,2022-10-27 12:52:39.626802,73,786BDA84,39516,39.6029442,-105.0912512,1676.3,19.66,0.4
10.11.81.22,2022-10-27 12:52:39.741041,74,786BDA84,39617,39.6029621,-105.091251,1676.4,19.64,0.4
10.11.81.22,2022-10-27 12:52:39.828086,75,786BDA84,39718,39.60298,-105.091251,1676.3,19.62,0.2
10.11.81.22,2022-10-27 12:52:39.926841,76,786BDA84,39817,39.6029974,-105.0912507,1676.4,19.58,0.5
10.11.81.22,2022-10-27 12:52:40.027574,77,786BDA84,39919,39.6030156,-105.0912507,1676.4,19.64,0.2
10.11.81.22,2022-10-27 12:52:40.126940,78,786BDA84,40015,39.6030325,-105.0912506,1676.3,19.62,0.3
10.11.81.22,2022-10-27 12:52:40.226536,79,786BDA84,40118,39.6030506,-105.0912505,1676.4,19.5,0.3
10.11.81.22,2022-10-27 12:52:40.241682,80,786BDA84,40118,39.6030506,-105.0912505,1676.4,19.5,0.3
10.11.81.22,2022-10-27 12:52:40.333024,81,786BDA84,40217,39.6030681,-105.0912505,1676.4,19.6,0.2
10.11.81.22,2022-10-27 12:52:40.427101,82,786BDA84,40317,39.6030857,-105.0912503,1676.3,19.54,0.3
10.11.81.22,2022-10-27 12:52:40.533382,83,786BDA84,40417,39.6031033,-105.0912502,1676.4,19.52,0.2
10.11.81.22,2022-10-27 12:52:40.626927,84,786BDA84,40517,39.6031208,-105.09125,1676.3,19.48,0.4
10.11.81.22,2022-10-27 12:52:40.728012,85,786BDA84,40617,39.6031384,-105.0912501,1676.4,19.52,0.1
10.11.81.22,2022-10-27 12:52:40.827843,86,786BDA84,40718,39.6031561,-105.0912499,1676.3,19.44,0.3
10.11.81.22,2022-10-27 12:52:40.927127,87,786BDA84,40817,39.6031735,-105.0912498,1676.3,19.5,0.3
10.11.81.22,2022-10-27 12:52:41.026768,88,786BDA84,40918,39.6031912,-105.0912497,1676.3,19.46,0.2
10.11.81.22,2022-10-27 12:52:41.140404,89,786BDA84,41015,39.6032081,-105.0912495,1676.3,19.4,0.4
10.11.81.22,2022-10-27 12:52:41.227385,90,786BDA84,41118,39.6032259,-105.0912496,1676.3,19.26,0.1
10.11.81.22,2022-10-27 12:52:41.328027,91,786BDA84,41118,39.6032259,-105.0912496,1676.3,19.26,0.1
10.11.81.22,2022-10-27 12:52:41.427097,92,786BDA84,41218,39.6032434,-105.0912494,1676.3,19.3,0.3
10.11.81.22,2022-10-27 12:52:41.432769,93,786BDA84,41316,39.6032604,-105.0912492,1676.3,19.3,0.4
10.11.81.22,2022-10-27 12:52:41.530558,94,786BDA84,41417,39.6032779,-105.0912492,1676.3,19.22,0.2
10.11.81.22,2022-10-27 12:52:41.627141,95,786BDA84,41516,39.6032951,-105.091249,1676.3,19.24,0.4
10.11.81.22,2022-10-27 12:52:41.727373,96,786BDA84,41618,39.6033127,-105.091249,1676.3,19.2,0.2
10.11.81.22,2022-10-27 12:52:41.826748,97,786BDA84,41719,39.6033301,-105.0912489,1676.3,19.12,0.2
10.11.81.22,2022-10-27 12:52:41.927370,98,786BDA84,41817,39.603347,-105.0912486,1676.3,19.16,0.5
10.11.81.22,2022-10-27 12:52:42.027788,99,786BDA84,41918,39.6033644,-105.0912485,1676.3,19.12,0.4
10.11.81.22,2022-10-27 12:52:42.128127,100,786BDA84,42014,39.6033809,-105.0912486,1676.3,19.12,0.1
10.11.81.22,2022-10-27 12:52:42.227340,101,786BDA84,42014,39.6033809,-105.0912486,1676.3,19.12,0.1
10.11.81.22,2022-10-27 12:52:42.334548,102,786BDA84,42117,39.6033985,-105.0912485,1676.3,18.98,0.2
10.11.81.22,2022-10-27 12:52:42.427388,103,786BDA84,42218,39.6034158,-105.0912484,1676.3,19.02,0.3
10.11.81.22,2022-10-27 12:52:42.526926,104,786BDA84,42318,39.6034329,-105.0912483,1676.2,18.96,0.2
10.11.81.22,2022-10-27 12:52:42.627529,105,786BDA84,42417,39.6034497,-105.0912483,1676.2,18.9,0.2
10.11.81.22,2022-10-27 12:52:42.726902,106,786BDA84,42517,39.6034669,-105.0912481,1676.2,18.96,0.3
10.11.81.22,2022-10-27 12:52:42.841029,107,786BDA84,42617,39.6034839,-105.0912481,1676.2,18.88,0.1
10.11.81.22,2022-10-27 12:52:42.842056,108,786BDA84,42718,39.6035011,-105.091248,1676.2,18.88,0.2
